"ID_tramite","ID_tipo_tramite","tramite_fecha","ID_registro","ID_provincia","ID_origen","automotor_anio_modelo","ID_tipo_automotor","ID_marca","ID_modelo","ID_automotor_uso","ID_tipo_persona","ID_localidad_titular","ID_provincia_titular","ID_genero","titular_anio_nacimiento","ID_titular_pais","titular_porcentaje_titularidad"
"50914","1","2/2/2023","724","19","1","2023","49","130","946","1","2","2128","19","0","1984","0","100"
"50915","1","2/27/2023","730","20","1","2023","49","130","881","1","2","673","20","0","2000","0","100"
"50916","1","2/23/2023","706","17","1","2023","49","155","569","1","2","1398","17","0","2007","0","100"
"50917","1","2/23/2023","706","17","1","2023","49","155","582","1","2","1371","17","0","2017","0","100"
"50918","1","2/23/2023","706","17","1","2023","49","155","572","1","2","1398","17","0","2007","0","100"
"50919","1","2/23/2023","706","17","1","2023","49","94","315","1","2","1373","17","0","2007","0","100"
"50920","1","2/27/2023","730","20","1","2023","49","130","881","1","2","674","20","0","2000","0","100"
"50921","1","2/10/2023","709","17","1","2023","49","130","624","1","2","790","17","0","1999","0","100"
"50922","1","2/16/2023","723","19","1","2023","49","130","632","1","2","2763","19","0","2002","0","100"
"50923","1","2/27/2023","730","20","1","2023","49","130","881","1","2","674","20","0","2000","0","100"
"50924","1","2/16/2023","710","17","1","2023","49","94","317","1","1","2645","17","2","1977","2","100"
"50925","1","2/3/2023","731","20","1","2023","49","130","950","1","2","2566","20","0","2011","0","100"
"50926","1","2/15/2023","600","10","1","2023","49","130","946","1","1","2344","10","2","1974","2","100"
"50927","1","2/16/2023","597","10","1","2023","49","94","219","1","2","2807","10","0","2021","0","100"
"50928","1","2/1/2023","626","13","1","2023","49","130","624","1","2","2772","13","0","2006","0","100"
"50929","1","2/7/2023","620","13","1","2023","49","153","22","1","2","848","13","0","1992","0","100"
"50930","1","2/23/2023","597","10","1","2023","49","130","882","1","2","2807","10","0","1979","0","100"
"50931","1","2/23/2023","600","10","1","2023","49","130","950","1","1","2344","10","2","1971","2","100"
"50932","1","2/10/2023","642","13","1","2023","49","130","946","1","1","2579","13","2","1940","2","100"
"50933","1","2/22/2023","634","13","1","2023","49","130","946","1","2","2044","13","0","2009","0","100"
"50934","1","2/28/2023","595","10","1","2023","49","130","881","1","2","2796","10","0","2007","0","100"
"50935","1","2/1/2023","668","15","1","2023","49","155","582","1","2","2199","15","0","2011","0","100"
"50936","1","2/28/2023","678","15","1","2023","49","155","569","1","2","2199","15","0","2014","0","100"
"50937","1","2/17/2023","683","15","1","2023","49","130","881","1","2","2793","15","0","2022","0","100"
"50938","1","2/7/2023","694","16","1","2023","49","130","942","1","2","2616","16","0","1985","0","100"
"50939","1","2/17/2023","683","15","1","2023","49","130","881","1","2","2793","15","0","2022","0","100"
"50940","1","2/10/2023","684","15","1","2023","49","94","218","1","2","2381","15","0","2003","0","100"
"50941","1","2/15/2023","651","13","1","2023","49","155","571","1","2","1431","13","0","1993","0","100"
"50942","1","2/1/2023","649","13","1","2023","49","130","624","1","2","2018","13","0","1996","0","100"
"50943","1","2/9/2023","680","15","1","2023","49","130","618","1","1","2384","15","1","1961","2","100"
"50944","1","2/22/2023","650","13","1","2023","49","130","946","1","2","1323","13","0","2000","0","100"
"50945","1","2/16/2023","683","15","1","2023","49","130","881","1","2","2793","15","0","2022","0","100"
"50946","1","2/3/2023","694","16","1","2023","49","94","319","1","2","2690","16","0","2022","0","100"
"50947","1","2/10/2023","684","15","1","2023","49","94","220","1","2","2381","15","0","2003","0","100"
"50948","1","2/1/2023","679","15","1","2023","49","130","881","1","2","784","15","0","1992","0","100"
"50949","1","2/1/2023","655","14","1","2023","49","155","582","1","2","1881","14","0","1984","0","100"
"50950","1","2/1/2023","668","15","1","2023","49","155","582","1","2","2199","15","0","2011","0","100"
"50951","1","2/28/2023","678","15","1","2023","49","155","569","1","2","2199","15","0","2014","0","100"
"50952","1","2/15/2023","655","14","1","2023","49","94","318","1","1","792","14","2","1987","2","100"
"50953","1","2/1/2023","673","15","1","2023","49","155","571","1","2","2199","15","0","2001","0","100"
"50954","1","2/24/2023","456","2","1","2023","49","130","632","1","2","3207","2","0","2005","0","100"
"50955","1","2/8/2023","450","2","1","2023","49","155","569","1","2","2562","2","0","2004","0","100"
"50956","1","2/23/2023","467","2","1","2023","49","155","571","1","2","3287","2","0","1998","0","100"
"50957","1","2/2/2023","521","7","1","2023","49","155","569","1","1","2147","7","2","1972","2","100"
"50958","1","2/16/2023","513","7","1","2023","49","155","574","1","2","1026","7","0","1986","0","100"
"50959","1","2/27/2023","505","2","1","2023","49","94","318","1","2","2245","2","0","2004","0","100"
"50960","1","2/13/2023","515","7","1","2023","49","130","950","1","2","1461","7","0","2013","0","100"
"50961","1","2/28/2023","517","7","1","2023","49","155","572","1","2","2308","7","0","2005","0","100"
"50962","1","2/15/2023","517","7","1","2023","49","153","22","1","2","625","7","0","2011","0","100"
"50963","1","2/17/2023","517","7","1","2023","49","94","318","1","2","2951","7","0","2015","0","100"
"50964","1","2/7/2023","512","7","1","2023","49","130","881","1","2","2635","7","0","2001","0","100"
"50965","1","2/15/2023","526","7","1","2023","49","130","943","1","1","2698","7","1","1987","2","100"
"50966","1","2/7/2023","141","1","1","2023","49","94","319","1","2","536","1","0","2005","0","100"
"50967","1","2/15/2023","176","1","1","2023","49","130","623","1","2","2519","1","0","2009","0","100"
"50968","1","2/1/2023","187","1","1","2023","49","155","582","1","2","1301","1","0","1996","0","100"
"50969","1","2/23/2023","520","7","1","2023","49","130","949","1","1","1605","7","1","1982","2","100"
"50970","1","2/3/2023","43","1","1","2023","49","130","623","1","2","1754","1","0","2007","0","100"
"50971","1","2/16/2023","30","1","1","2023","49","94","219","1","2","1301","1","0","2002","0","100"
"50972","1","2/15/2023","15","1","1","2023","49","130","950","1","1","3292","1","2","1980","2","100"
"50973","1","2/28/2023","12","1","1","2023","49","155","569","1","2","622","1","0","2010","0","100"
"50974","1","2/24/2023","25","1","1","2023","49","94","319","1","1","815","1","1","1983","2","100"
"50975","1","2/8/2023","30","1","1","2022","49","94","219","1","2","1301","1","0","2002","0","100"
"50976","1","2/16/2023","30","1","1","2023","49","94","220","1","2","1301","1","0","2002","0","100"
"50977","1","2/16/2023","42","1","1","2023","49","94","319","1","2","1665","1","0","2012","0","100"
"50978","1","2/22/2023","42","1","1","2023","49","94","315","1","1","1665","1","2","1982","2","100"
"50979","1","2/23/2023","25","1","1","2023","49","94","318","1","2","815","1","0","2003","0","100"
"50980","1","2/27/2023","125","1","1","2023","49","130","623","1","2","1754","1","0","2007","0","100"
"50981","1","2/2/2023","108","1","1","2023","49","130","938","1","2","2642","1","0","2000","0","100"
"50982","1","2/13/2023","103","1","1","2023","49","94","218","1","2","601","1","0","1999","0","100"
"50983","1","2/28/2023","119","1","1","2023","49","130","881","1","2","2064","1","0","1992","0","100"
"50984","1","2/27/2023","105","1","1","2023","49","94","219","1","2","2519","1","0","2012","0","100"
"50985","1","2/8/2023","584","8","1","2023","49","130","935","1","1","2288","8","1","1978","2","100"
"50986","1","2/8/2023","563","8","1","2023","49","130","632","1","2","88","8","0","2004","0","100"
"50987","1","2/9/2023","550","5","1","2019","49","130","877","1","2","2463","5","0","1986","0","100"
"50988","1","2/9/2023","550","5","1","2019","49","130","877","1","2","2463","5","0","1986","0","100"
"50989","1","2/17/2023","562","8","1","2023","49","130","622","1","1","805","8","2","1986","2","100"
"50990","1","2/16/2023","591","9","1","2023","49","94","218","1","2","936","9","0","1999","0","100"
"50991","1","2/1/2023","547","5","1","2023","49","155","582","1","2","964","5","0","1985","0","100"
"50992","1","2/14/2023","537","4","1","2023","49","130","1044","1","2","2537","4","0","2017","0","100"
"50993","1","2/2/2023","410","6","1","2023","49","130","950","1","2","651","6","0","2003","0","100"
"50994","1","2/24/2023","418","3","1","2023","49","130","881","1","2","2714","3","0","2009","0","100"
"50995","1","2/2/2023","410","6","1","2023","49","130","950","1","2","651","6","0","1985","0","100"
"50996","1","2/2/2023","403","6","1","2023","49","130","881","1","2","651","6","0","1999","0","100"
"50997","1","2/2/2023","403","6","1","2023","49","130","881","1","2","651","6","0","1999","0","100"
"50998","1","2/2/2023","403","6","1","2023","49","130","881","1","2","651","6","0","1999","0","100"
"50999","1","2/14/2023","403","6","1","2023","49","155","582","1","2","651","6","0","1999","0","100"
"51000","1","2/2/2023","403","6","1","2023","49","130","881","1","2","651","6","0","1999","0","100"
"51001","1","2/14/2023","403","6","1","2023","49","155","582","1","2","651","6","0","1999","0","100"
"51002","1","2/2/2023","410","6","1","2023","49","130","950","1","2","651","6","0","1985","0","100"
"51003","1","2/2/2023","410","6","1","2023","49","130","950","1","2","651","6","0","1985","0","100"
"51004","1","2/2/2023","410","6","1","2023","49","130","950","1","2","651","6","0","1985","0","100"
"51005","1","2/2/2023","410","6","1","2023","49","130","950","1","2","651","6","0","2003","0","100"
"51006","1","2/14/2023","403","6","1","2023","49","155","582","1","2","651","6","0","1999","0","100"
"51007","1","2/2/2023","403","6","1","2023","49","130","881","1","2","651","6","0","1999","0","100"
"51008","1","2/7/2023","221","1","1","2023","49","94","319","1","1","2677","1","2","1969","2","100"
"51009","1","2/14/2023","243","1","1","2022","49","94","220","1","2","2981","1","0","1970","0","100"
"51010","1","2/27/2023","229","1","1","2023","49","130","881","1","2","3376","1","0","1991","0","100"
"51011","1","2/16/2023","209","1","1","2023","49","130","881","1","2","536","1","0","2009","0","100"
"51012","1","2/23/2023","221","1","1","2023","49","130","624","1","2","2677","1","0","2005","0","100"
"51013","1","2/13/2023","231","1","1","2023","49","155","581","1","2","647","1","0","1984","0","100"
"51014","1","2/15/2023","192","1","1","2023","49","94","317","1","2","2967","1","0","2003","0","100"
"51015","1","2/14/2023","281","1","1","2023","49","94","315","1","1","1897","1","2","1970","2","100"
"51016","1","2/28/2023","286","1","1","2023","49","94","319","1","2","2492","1","0","2006","0","100"
"51017","1","2/13/2023","316","6","1","2023","49","130","623","1","2","651","6","0","1991","0","100"
"51018","1","2/13/2023","316","6","1","2023","49","130","623","1","2","651","6","0","1991","0","100"
"51019","1","2/17/2023","249","1","1","2023","49","130","881","1","2","2492","1","0","2013","0","100"
"51020","1","2/7/2023","257","1","1","2023","49","155","569","1","2","627","1","0","2011","0","100"
"51021","1","2/2/2023","294","1","1","2023","49","130","946","1","2","2476","1","0","2021","0","100"
"51022","1","2/6/2023","314","1","1","2023","49","130","939","1","2","2524","1","0","2006","0","100"
"51023","1","2/6/2023","279","1","1","2023","49","130","881","1","2","2960","1","0","2016","0","100"
"51024","1","2/22/2023","295","1","1","2023","49","130","624","1","2","2999","1","0","1998","0","100"
"51025","1","2/13/2023","330","6","1","2023","49","94","219","1","2","651","6","0","1992","0","100"
"51026","1","2/24/2023","344","6","1","2023","49","155","571","1","2","651","6","0","2004","0","100"
"51027","1","2/16/2023","330","6","1","2023","49","130","622","1","2","651","6","0","2006","0","100"
"51028","1","2/17/2023","327","6","1","2023","49","130","625","1","2","651","6","0","1985","0","100"
"51029","1","2/15/2023","343","6","1","2023","49","130","625","1","2","651","6","0","2003","0","100"
"51030","1","2/6/2023","367","6","1","2023","49","94","319","1","2","651","6","0","1999","0","100"
"51031","1","2/24/2023","356","6","1","2007","49","49","423","1","2","651","6","0","2011","0","100"
"51032","1","2/13/2023","367","6","1","2022","49","94","220","1","2","651","6","0","1999","0","100"
"51033","1","2/17/2023","347","6","1","2023","49","94","317","1","2","651","6","0","2017","0","100"
"51034","1","2/22/2023","355","6","1","2023","49","94","219","1","2","651","6","0","2019","0","100"
"51035","1","2/9/2023","367","6","1","2023","49","94","319","1","2","651","6","0","1999","0","100"
"51036","1","2/23/2023","395","6","1","2023","49","155","582","1","2","651","6","0","2005","0","100"
"51037","1","2/6/2023","395","6","1","2023","49","130","946","1","2","651","6","0","2008","0","100"
"51038","1","2/23/2023","395","6","1","2023","49","155","582","1","2","651","6","0","2005","0","100"
"51039","1","2/7/2023","751","21","1","2023","48","130","626","1","1","208","21","1","1964","2","100"
"51040","1","2/13/2023","768","21","1","2023","48","153","22","1","2","1297","21","0","1998","0","100"
"51041","2","2/13/2023","747","21","2","2023","47","94","1189","1","2","1335","21","0","2019","0","100"
"51042","1","2/9/2023","804","21","1","2023","48","130","621","1","1","208","21","2","1967","2","100"
"51043","2","2/23/2023","819","22","2","2023","47","94","1189","1","2","2857","22","0","2016","0","100"
"51044","2","2/3/2023","840","23","2","2023","47","94","1189","1","2","3042","23","0","2016","0","100"
"51045","2","2/10/2023","710","17","2","2023","47","94","1189","1","1","2645","17","2","1988","2","100"
"51046","2","2/6/2023","723","19","2","2023","47","94","1189","1","2","2763","19","0","2009","0","100"
"51047","2","2/24/2023","638","13","2","2023","47","94","1189","1","2","1448","13","0","1970","0","100"
"51048","2","2/24/2023","638","13","2","2023","47","94","1189","1","2","1448","13","0","1970","0","100"
"51049","2","2/15/2023","613","12","2","2023","47","94","1189","1","1","808","12","2","1976","2","100"
"51050","1","2/16/2023","683","15","1","2023","48","130","873","1","2","2793","15","0","2022","0","100"
"51051","2","2/14/2023","676","15","2","2023","47","94","1189","1","1","1550","15","2","1982","2","100"
"51052","2","2/23/2023","668","15","2","2023","47","94","1189","1","2","2199","15","0","2022","0","100"
"51053","2","2/3/2023","672","15","2","2023","47","94","1189","1","2","1060","15","0","2005","0","100"
"51054","2","2/14/2023","646","13","2","2023","47","94","1189","1","2","2743","13","0","1991","0","100"
"51055","2","2/27/2023","669","15","2","2023","47","94","1189","1","1","2655","15","2","1986","2","100"
"51056","2","2/23/2023","668","15","2","2023","47","94","1189","1","2","2199","15","0","2022","0","100"
"51057","2","2/28/2023","669","15","2","2023","47","94","1189","1","2","2777","15","0","2013","0","100"
"51058","1","2/28/2023","678","15","1","2023","48","155","587","1","2","2199","15","0","2014","0","100"
"51059","1","2/17/2023","683","15","1","2023","48","130","873","1","2","2793","15","0","2022","0","100"
